id,Time,Is_CH,who CH,adv_who,hop_count,dist_CH,send_code,RSSI,Latency,Jitter,Throughput,Packets_Sent,Packets_Received,Packet_Loss_%,Dropped,Tampered,Expaned Energy,Attack type,label
103892,200,0,105164,102385,2,47.60976710201774,1,-66.9824194493465,125.31597395156618,3.807591405192535,134.16695465375795,335,330,1.333575889684524,17,0,0.4978272847943746,Flooding,1
103893,100,0,103624,103249,4,43.92244790100304,4,-71.53661964023658,41.11750880688708,2.939379369019987,30.73088153940558,456,238,47.806682410800704,12,0,0.059050080066935226,Blackhole,1
103894,100,1,103894,103295,5,48.87692020054145,1,-67.5507942837274,41.112012940042675,3.719715838309638,180.81724290730028,367,363,1.047621208604034,1,0,0.06354101831292513,Normal,0
103895,200,0,105857,103466,1,52.62943635558624,3,-65.19895821919374,34.014294647041766,8.961964882252314,174.62798589670044,421,293,30.392151286169145,0,1,0.10177962605499,Malicious,1
103896,200,0,104316,102189,5,57.64409919596821,2,-68.54039124218194,38.21199120837761,4.800716485752096,215.0549436225428,255,255,0.0,1,0,0.07947725162588459,Normal,0
103897,100,0,102564,102794,7,46.08163337042733,2,-65.8731485581392,49.39690502125593,3.0146297578611594,204.96597986129666,255,253,0.706690252009479,1,0,0.036552863106002864,Normal,0
103898,100,0,104548,102418,5,44.21607411860104,4,-70.24478621283546,52.516472761910684,6.521728431853393,223.61864978740755,404,396,1.9524176265708455,0,0,0.0782439486643457,Normal,0
103899,200,0,102623,105543,6,42.68437655403052,1,-70.56823874659027,50.87066795345739,3.5866444125220474,124.0342109300731,213,211,0.9007072294651342,0,0,0.10935080890808349,Normal,0
103900,150,0,101590,104778,1,55.81817789231478,2,-69.29374794366797,40.37584245831099,3.9218106334092435,226.80678635212706,250,247,1.01794601127387,0,0,0.08430713733009998,Normal,0
103901,50,0,103937,105919,1,44.06321252063343,2,-61.06311311419899,120.70495950776298,6.513484484873749,152.07720669500057,63,62,1.312639104322412,18,0,0.28130353880621195,Flooding,1
103902,100,0,105322,104211,7,55.71726197266604,3,-60.12535740964849,57.13246581071043,6.834432188743108,213.43103756919203,462,458,0.803598732828865,1,0,0.07840159121512143,Normal,0
103903,200,0,102657,101724,2,47.801252047707536,1,-73.68541954887529,53.55563689173433,2.9880866148645056,171.67073762817924,434,432,0.43560728653022973,0,0,0.06106373668731649,Normal,0
103904,50,0,105886,103264,4,59.03658222970826,2,-73.67565425474332,65.03653603669474,5.926895090988601,194.77834350747204,179,176,1.2959301066955284,0,0,0.07810655442989561,Normal,0
103905,250,1,103905,104534,2,41.588863665039966,3,-60.00368091107468,54.06316384149591,3.6961211480704432,272.1176393705623,265,261,1.1468252905317748,1,0,0.06747222850568546,Normal,0
103906,50,0,104961,103296,2,46.039717809334114,1,-62.44687790331919,74.19085563660278,6.278261581681619,127.7445969860206,215,214,0.16186155421217086,0,0,0.08867017219421838,SMS,1
103907,200,1,103907,101829,5,59.29071434444059,0,-75.1428130649455,52.342506753129896,5.3445378242679205,180.74152570691882,393,389,0.9120618532707148,2,0,0.08617500815978028,Normal,0
103908,100,0,104364,102490,7,49.1957342368539,3,-71.47809394543216,44.73633856950906,3.06239919482445,186.68235555591798,390,383,1.596987957043997,2,0,0.08857447344774481,Normal,0
103909,100,0,105882,102440,2,70.40279142915153,1,-75.53557563340081,39.20129598061711,4.154548606228793,223.74758771684733,230,228,0.5540897053443868,3,0,0.0977893214622578,Normal,0
103910,200,0,101598,103300,7,39.92596292643547,4,-68.32004776948324,40.09588468516718,2.1572195041631708,201.9229722273321,241,236,1.8055664220240857,3,0,0.08521946334685726,Normal,0
103911,100,0,103464,101163,1,67.10503933274595,2,-72.3971758025817,70.3599492435785,7.434303295315313,232.78466638642448,183,182,0.40738063101546373,2,0,0.07081372804010412,Normal,0
103912,150,0,101543,101964,2,55.6333958853188,0,-71.47290851801198,59.46202563537829,5.720882007020549,73.24763911011453,359,244,31.973012482892734,4,0,0.08989087298617723,Grayhole,1
103913,50,0,103043,105105,3,48.68241522067655,2,-77.24366377815969,34.56257438101643,7.8389123664676825,134.81872445210118,218,215,1.3745423534111418,1,0,0.07446307043681026,SMS,1
103914,50,1,103914,104812,1,54.19225881020895,0,-81.47578978066046,42.84177284620181,4.074905006427472,189.90134975947856,234,233,0.38631996863673923,2,0,0.09240926122245094,Normal,0
103915,50,0,103707,105494,3,42.29077149118254,1,-66.50575217259613,45.1496527204062,6.3304278848055615,94.52908840480825,129,55,56.65887046464952,21,0,0.07697028670840389,Blackhole,1
103916,150,0,102765,105000,2,43.51082727200324,4,-80.86559302573937,65.08873796129532,7.667252374216678,146.3931209477241,492,358,27.035544908753412,6,0,0.07582785712618194,Grayhole,1
103917,50,0,103898,103749,2,62.306198444383114,1,-73.91652022782753,68.30654392970591,28.076143249916367,159.23647179726436,323,321,0.483718672460861,0,0,0.10490151238211794,Scheduling,1
103918,50,0,103762,104690,7,38.937966909353065,1,-72.72599839347068,54.53359727804727,6.693799442628335,187.85668863799756,63,62,1.2330984773527869,0,0,0.09112124047229636,Normal,0
103919,100,0,104997,102351,6,51.19725028655818,0,-64.67924197672167,47.57305959702486,7.6533702991473636,210.56059963325276,472,466,1.1998176488141679,1,0,0.08396407688178469,Normal,0
103920,150,0,101547,102892,4,57.00727199953472,4,-69.52093326916345,60.388040633827046,7.242587933054634,158.52222068635257,199,195,1.6407126125385507,1,0,0.0864324089350979,Normal,0
103921,200,0,105380,102958,1,52.81396758231234,0,-68.2845078146616,56.16016719214461,4.366055784494154,67.04699758085466,304,212,30.209618533519556,7,0,0.04370220770925174,Grayhole,1
103922,50,0,105935,105324,7,40.10252957895976,1,-74.88069675419165,73.59649117206031,28.616361180377083,159.4410680495438,98,97,0.03187992717519683,1,0,0.037219887165122964,Scheduling,1
103923,50,0,105842,101494,5,50.50281723881824,0,-71.46909647956292,39.559707842911706,5.802981599820558,204.88888631544933,441,436,0.9462869227214252,0,0,0.07073784864833883,Normal,0
103924,250,0,103936,105829,3,35.450670350409254,4,-68.34835150457876,45.12732035888973,6.953572773183704,158.3327426918164,461,454,1.3941666763220852,2,0,0.08663400026594477,Normal,0
103925,100,1,103925,102508,5,41.73720871285407,1,-70.48464405640138,57.00162455348514,15.233616367551068,186.2285632715871,277,237,14.126158446350164,0,0,0.06485542869832978,DataError,1
103926,200,1,103926,102021,5,42.101118270244946,4,-61.07515722221247,97.31866099724105,10.74173787828079,214.51864573716136,124,123,0.42630987923987684,1,0,0.07754102310814354,Scheduling,1
103927,200,0,101810,103774,6,53.80554757448317,0,-68.58407031054061,53.64458389248964,8.214749630354902,162.78904287548826,54,53,0.37583312830669113,1,0,0.09383252253483859,SMS,1
103928,200,0,104671,103911,6,50.66467084336144,0,-75.23966069108567,75.52870962963335,5.610707827470528,82.89062140647447,444,442,0.35487144621432254,13,0,0.5185164009363276,Flooding,1
103929,50,0,102686,105723,1,37.400832711712596,0,-72.61178865486008,35.42854173891355,4.015102706595039,206.99515035224195,230,229,0.4052821851416212,3,0,0.07822087792107127,Normal,0
103930,200,0,104375,104374,7,60.123592644182786,3,-73.8949566063057,64.19378009450185,5.328589818769704,265.0218187813424,145,144,0.3012641813929814,1,0,0.06171282601029879,Normal,0
103931,200,0,102526,101802,6,43.667651865137856,3,-59.99704424488253,58.49226118536372,4.610304906331077,48.61448172635184,82,45,44.455129993849255,10,0,0.09802106147504017,Blackhole,1
103932,150,0,102533,104920,7,49.02702074298645,2,-70.04969387249584,47.45511849444296,4.776590718024269,182.0248011884674,109,107,1.314525363105204,0,0,0.08884589806075818,Normal,0
103933,100,0,104181,102593,6,56.86347930992631,3,-70.43383741713451,47.33336898735564,5.9676354886351,176.69798762189274,446,444,0.412476868336753,2,0,0.07413308728403327,Normal,0
103934,100,0,104546,103122,2,58.81790913835882,1,-67.60840269039863,40.17337869248182,3.246192599147654,77.48150088184347,170,122,27.785325076864634,10,0,0.10535733991105316,Grayhole,1
103935,50,0,105880,105326,3,42.64928061727395,3,-70.9269208565859,48.452202521698396,6.028949993597031,217.83670360177254,432,427,0.9429733343357626,1,0,0.07077382149814132,Normal,0
103936,150,0,102717,105216,3,39.26037875532431,4,-70.62644160877038,118.01782381274947,7.344765657647487,144.43470718729824,318,314,1.1530956841372093,14,0,0.24333102769074139,Flooding,1
103937,150,0,102932,105411,2,36.676652925195576,1,-79.21293950527057,35.334229032784066,5.648415128506679,157.75789492868827,190,188,0.7773650088826182,1,0,0.057845103087122485,Normal,0
103938,100,0,101317,102340,4,51.05221034808559,4,-73.14111461251139,46.201014180168904,5.103243796838531,89.26293789265596,351,345,1.4259030098693208,1,0,0.06726772435429514,SMS,1
103939,100,0,105955,102819,7,28.787012240493613,2,-60.621557469386815,58.40877648996396,2.429958747164472,245.75628715110525,51,50,1.477617815200209,1,0,0.07120638231490276,Normal,0
103940,100,1,103940,105515,6,75.62329066070731,3,-70.3604192984241,53.885450287006734,4.076219952387181,146.21161707149622,277,277,0.0,1,0,0.10200270163697173,Normal,0
103941,150,0,102338,104508,6,62.93105774594977,1,-67.1518960710845,151.7693623288757,4.543264520548044,100.59065376913075,394,246,37.4734073538274,9,0,0.6107582983248555,DoS,1
103942,250,0,101017,104844,1,37.138726603806475,2,-75.86317339466376,49.3420809185266,7.392630030608672,243.37376121312866,397,392,1.0513841850742205,0,0,0.07193751196149734,Normal,0
103943,50,0,104271,105626,2,52.73824500901815,3,-73.99400125020503,52.046244780210394,7.171616195972122,130.8625721015405,483,371,23.02583200022633,11,0,0.05229479595046578,Grayhole,1
103944,100,0,102676,102923,2,55.01977251528424,1,-70.73809594536131,94.17439337497555,4.235142794083957,130.9302241304025,496,493,0.512937097029361,17,0,0.2853853076510019,Flooding,1
103945,50,0,105468,102236,5,57.8878433410435,2,-64.60708211002785,49.88606751291651,5.629694383503662,135.40406326274814,103,101,1.6342715524019775,1,0,0.09528067144143959,Normal,0
103946,150,0,101004,101792,1,27.530080457660784,0,-71.41786081035066,50.56561029036091,8.632523212953759,184.08395369843203,215,213,0.48508159165694853,0,0,0.12891668402893605,Normal,0
103947,200,1,103947,101093,7,67.66487044403601,3,-66.72350440283647,43.380601214670186,10.270642359728559,227.1437385798298,384,382,0.34347684030987347,1,0,0.06668628524072376,Normal,0
103948,250,0,104505,104420,6,33.82025119746812,3,-61.0042659343372,47.1498773929261,7.684600480697741,186.16629019645248,398,394,0.9714860873138449,3,0,0.08284092354305403,Normal,0
103949,100,0,103104,105355,2,42.79303202830206,0,-72.29559156329881,51.830168783593486,18.10926344256314,126.3809781741082,407,365,10.312213314082031,1,0,0.12332835248242333,DataError,1
103950,250,1,103950,103801,3,26.25980802813703,1,-69.25592196158986,67.42795979147479,21.806176282304673,173.87293615188662,350,345,1.332793229699364,2,0,0.13267162055289572,Scheduling,1
103951,50,0,103027,104156,4,55.22308555358297,3,-68.22830277553912,53.96263668488473,6.490285864216324,37.55025399193299,339,118,64.93384041054308,17,0,0.09221934871917703,Blackhole,1
103952,150,0,103014,102870,5,44.638252849197926,3,-74.56191940307298,41.71003866113309,3.627182969225065,121.97295998087458,287,241,15.769696166605971,10,0,0.039836197948099096,Grayhole,1
103953,50,1,103953,105957,1,50.33728019174198,3,-70.79904971614262,54.70150620292185,5.969574735222201,222.1669629596644,398,392,1.3303928135908687,0,0,0.07433357558649525,Normal,0
103954,200,0,103782,105738,3,41.405375965142845,1,-69.14077714507862,37.855056090451846,15.175872147506192,213.88906597174594,174,160,7.711186956845181,2,0,0.08752623316798899,DataError,1
103955,150,1,103955,104698,3,55.07994406080684,1,-62.20869631686722,38.23120200017005,7.152116598409373,25.750057948606226,165,49,70.17657255770378,16,0,0.10417545880223689,Blackhole,1
103956,150,0,102884,105417,2,48.966857277727954,2,-68.90526375802739,49.89174247731585,0.8607501215177162,212.9225219279196,66,52,20.849249711584005,12,0,0.05378785655761324,Grayhole,1
103957,200,0,101365,101603,1,46.78726403135695,0,-73.27417840510996,51.31773941594424,7.318429970026262,256.57257869757797,318,248,21.946496116584154,0,1,0.09607576159239044,Malicious,1
103958,50,0,104482,104943,2,25.675238375873004,4,-72.54737375693603,45.383979084451994,0.7929892069797271,143.82249544533735,413,408,1.048526664042432,1,0,0.058289564933532254,Normal,0
103959,50,0,105046,101364,3,46.50661212621373,1,-66.0860775987751,51.832287342290435,16.56386425186859,186.8800199370919,321,318,0.8397285330562133,0,0,0.10403910071115323,Scheduling,1
103960,200,0,105479,105921,5,40.353715509437194,0,-66.45884029008475,47.52846474719865,7.32513710506204,191.80334269304416,484,480,0.7770219131705507,1,0,0.09463312853777892,Normal,0
103961,100,0,105437,105951,4,53.84993916332207,3,-62.79113571870622,44.87441659704526,6.612223859405919,199.4074810656572,304,301,0.8338582785116424,0,0,0.09616430033869466,Normal,0
103962,50,0,102116,102684,1,64.01409555491,4,-70.27452409680699,54.45273734271859,10.249443365669617,184.09323809336698,499,496,0.48863742711060565,0,0,0.0742138394438632,Normal,0
103963,100,0,105868,104037,5,41.946833559858504,1,-71.634605990234,42.13496522455977,4.127354554010244,204.30091993936563,257,255,0.7713968131164171,1,0,0.10813858005273441,SMS,1
103964,150,0,101293,103839,6,31.656032352065328,1,-66.3326594129702,51.4892642983221,2.519141106966671,158.59855990795512,182,154,15.324452563024874,0,1,0.05782460363998211,Malicious,1
103965,50,0,101428,102944,4,52.46461726827595,3,-63.54038625798226,62.275363998095884,5.478336801556316,123.8120254584922,195,134,30.824367740991566,10,0,0.05412830889773121,Grayhole,1
103966,100,0,103928,105427,5,44.126827617859774,3,-68.40311620505591,77.21470413104085,4.849316600739309,139.36649871216224,456,339,25.457563334846334,8,0,0.06017557139709644,Grayhole,1
103967,50,0,102475,105001,6,43.44819361986651,3,-68.59049222800526,53.24688231260728,0.9179475480115196,230.06896478393045,400,398,0.4501652540657497,1,0,0.0930405754247169,Normal,0
103968,100,0,102780,103258,7,53.2396254505577,4,-65.34591760504406,57.415387210645974,15.61720008181133,228.89976768591316,113,102,9.514934366856469,4,0,0.0950214668278076,DataError,1
103969,200,0,104210,104928,6,49.30417929578888,2,-74.37732399282751,49.19626991949381,3.933211058284569,249.16103364806008,408,405,0.49799380891334954,1,0,0.07577293543828584,Normal,0
103970,250,0,105696,101131,6,51.95151752728073,0,-71.91025957683115,51.121834830766055,2.7542347142472074,175.68074570773695,287,285,0.6250214771980489,1,0,0.07169218787391049,Normal,0
103971,150,0,103845,104109,4,40.33087590921282,2,-58.540886480944096,61.570767661471805,11.397679725339016,236.3448699870471,87,85,2.196213844129465,1,0,0.06394787921660923,Normal,0
103972,50,1,103972,104157,3,36.462202696086166,4,-72.994349250178,73.71933887382167,4.790828071840588,69.05622924710806,482,473,1.7607860825506816,14,0,0.41249053173307865,Flooding,1
103973,250,0,105469,102284,4,56.61887198650856,2,-65.91213312185626,50.11489935130687,7.486674941462491,125.02864466258734,406,258,36.44424442089745,5,0,0.10008900908243137,Grayhole,1
103974,150,0,102928,103441,7,45.039678023301704,3,-77.51204919706213,51.194817528546025,5.324635618950997,234.1786937742493,429,425,0.8786924071034123,1,0,0.03903325244381565,Normal,0
103975,50,0,105038,105521,5,43.345004680715704,2,-76.05892990010103,46.68414059184808,7.620774993290549,169.01704687852967,479,477,0.25746729871733964,0,0,0.05904731587720481,Normal,0
103976,250,0,105587,103056,7,54.71760684724283,0,-66.49692733446615,70.83628954874604,17.396465097676867,136.72962561408022,370,366,0.9341675476436974,2,0,0.1046443029692053,Scheduling,1
103977,200,1,103977,105457,1,40.596545800476285,1,-73.64423617976105,45.01721222893842,4.560307260311023,124.098432247536,298,294,1.3037854712631218,2,0,0.07461095503737852,Normal,0
103978,200,0,102075,102039,2,46.361722966851104,0,-67.95980095870193,53.93882484780166,7.951143474145352,136.6473283532867,192,124,35.11444507722829,7,0,0.07266124144710483,Grayhole,1
103979,200,1,103979,104738,7,43.064705100137985,1,-80.70664437706746,44.71528304301451,6.345629999493176,123.51155189194623,283,281,0.6969785570105977,1,0,0.10179042759899744,SMS,1
103980,50,0,104156,103819,7,36.51144755502947,2,-61.35721341020907,42.422420324260685,5.206493359296367,196.48754458136833,171,169,0.6113715013525636,0,0,0.08314185602957555,Normal,0
103981,50,0,102542,104563,5,59.47101834505667,0,-76.38839447712864,35.22505104640115,7.312145425716741,133.61930857376737,281,278,0.8242671523929207,1,0,0.06303345291159214,Normal,0
103982,150,0,103930,102349,7,47.690889802099775,4,-65.67020962322911,39.94308438106994,7.17275298708398,119.42938107933895,124,84,31.69268855331792,8,0,0.062395172445984096,Grayhole,1
103983,50,0,102983,101458,7,46.04667629483019,3,-70.98857175948672,78.1392656069084,33.34954643596764,201.32778301530385,131,129,1.2311115060150182,1,0,0.07203644350935429,Scheduling,1
103984,100,1,103984,104039,7,63.60270611420216,2,-65.82607924216781,58.28934155333574,6.894146089589153,269.9038215896823,445,441,0.7294072580461461,2,0,0.05238566440789523,Normal,0
103985,200,0,104587,101675,1,50.564445804267784,4,-66.68200452671269,41.81279385534156,3.1410442856704375,138.34087746006878,189,187,0.8570314797232981,3,0,0.06986518874302734,SMS,1
103986,200,1,103986,103089,7,49.888960963932256,3,-61.65511679771412,48.294780259245236,5.520755718079642,192.38422773376757,282,279,0.9076185338194755,2,0,0.08929064270083145,Normal,0
103987,100,0,103345,105151,3,47.37260976629253,3,-68.80670727930254,36.26865962148098,4.847645242975942,174.82075570182334,216,214,0.7174960156371322,0,0,0.10207192823880645,Normal,0
103988,200,1,103988,103367,1,56.50342102625239,0,-70.2362484502668,60.99156841196002,4.352185285658644,153.10675862312664,168,135,19.05110616666791,10,0,0.0891321489174482,Grayhole,1
103989,200,0,102185,104378,2,61.04603384392927,3,-69.88688711704624,53.79937024384272,5.642948872420638,123.00575674301118,283,241,14.83898668311856,1,1,0.07305183971195678,Malicious,1
103990,150,0,103094,105297,7,48.27736461752978,3,-69.57550012309396,51.16286938349296,6.629126404107625,193.74918618688213,87,86,0.5141589819944681,1,0,0.0641122564950797,Normal,0
103991,50,0,103954,105879,3,50.574135607200716,0,-64.45985944499694,72.84788611103163,15.725657470727686,166.59255703758942,216,212,1.4032495815821018,3,0,0.08393454489124447,Scheduling,1
103992,100,0,101612,104226,5,60.21213701501875,4,-71.66093005613163,57.21398405611491,5.414239577171617,273.0454809060676,116,114,1.134822628714916,2,0,0.06259644373402007,Normal,0
103993,100,0,104416,104471,7,40.661553079208474,2,-64.31552501543202,37.078412693773714,3.3515100944237983,188.37817150823423,279,276,0.7179886342876519,2,0,0.09188673217473978,Normal,0
103994,50,0,104485,104590,5,41.4672071611301,2,-70.31103297591488,65.35130007460916,3.7357216235784287,191.43170577408776,277,271,1.810994617397784,1,0,0.05027796177823639,Normal,0
103995,100,1,103995,103704,4,55.34588857714568,0,-69.95028363265361,50.122385071907864,6.862244678276166,217.8074796805087,122,108,11.405896760750615,2,1,0.1182999976456037,Malicious,1
103996,50,0,103232,105928,1,46.34483273681155,0,-76.54074650635161,42.1516282470682,4.67916525911616,131.3891093994915,240,237,0.9111618292488151,0,0,0.08325336198589417,Normal,0
103997,100,0,105323,104619,3,45.97969206998423,2,-74.91851161879812,40.864039495010545,4.907096000317387,216.8211208748234,317,315,0.5135596717936652,0,0,0.09232869655740523,Normal,0
103998,250,0,104536,105445,4,40.82935104071545,3,-71.09242084005392,56.500383348494175,6.078730886654544,159.18470203054343,340,334,1.6228341317307877,0,0,0.06680683085500401,Normal,0
103999,50,1,103999,105712,1,50.344462581370856,2,-62.31331732769571,41.307695238134045,6.312787673183527,262.7783024484394,161,132,17.551005400579104,1,1,0.06158207149691935,Malicious,1
104000,200,0,104447,102648,6,46.49776355333927,2,-81.49435161060553,55.26918342765736,2.922826575381716,27.00524327750737,50,16,66.112834768579,19,0,0.08529385918536961,Blackhole,1
104001,150,0,102709,103343,1,54.78069982723609,4,-80.68149013017701,102.12408945565439,2.8661182985055103,81.13877415105732,316,312,1.1866464871063807,10,0,0.2274434218823423,Flooding,1
104002,50,0,102864,105983,5,57.18401510085427,1,-79.84897824847954,67.50512323587454,5.440093428799933,193.0760678827933,252,248,1.2141665920838782,1,0,0.04519185511594936,Normal,0
104003,250,0,101227,103029,3,46.29145021483679,0,-70.09973414122477,153.52552616154605,4.064452378423105,73.31031813867865,417,269,35.30002655418876,6,0,0.589195391300733,DoS,1
104004,150,1,104004,105343,4,53.873783211213734,0,-76.62215765567427,40.7227279383008,5.817188246873566,144.09215112435794,397,395,0.312294246954417,0,0,0.09068378688410614,Normal,0
104005,100,0,101329,101783,6,40.78763722348018,0,-66.13755947971607,100.28220132882117,20.273470417571307,181.22284556294105,210,209,0.1435590459456193,2,0,0.0641660827478735,Scheduling,1
104006,200,0,103178,104466,3,60.190339541778464,4,-71.0871123024228,35.421630023443676,11.78518553678887,174.18677271991086,198,183,7.529073210774194,0,0,0.06545071851610598,DataError,1
104007,100,0,104049,104852,3,54.40002834116712,0,-71.22786951561851,48.91961425100641,4.915076492898864,184.82898786636062,102,101,0.8958174973259736,1,0,0.10011153955749463,Normal,0
104008,150,0,101324,105073,3,43.84850032301865,1,-73.00324724084008,44.758385955773676,7.973357113086356,76.55143165070726,470,268,42.87287491853295,11,0,0.059802862327866496,Blackhole,1
104009,50,0,105964,103434,2,54.9358859870198,3,-73.22462060283264,61.76806613970757,7.829213094662364,182.45171127996247,144,143,0.6790532903378306,1,0,0.08576691655652317,Normal,0
104010,200,0,105668,101516,2,53.426054433363724,0,-68.3764469130848,49.56851426184573,5.954365564067351,222.24401166528276,386,383,0.6889926417140497,0,0,0.07401044193391426,Normal,0
104011,100,0,101654,103614,3,49.87846043742138,3,-72.88754099503679,54.44128449689587,2.428506287095041,202.98677797469136,69,68,1.376651706256099,2,0,0.051402683493232085,Normal,0
104012,150,0,104747,105948,2,43.0299539341796,0,-67.49649208222915,48.81539794443449,4.882410664864152,185.58877535998977,376,371,1.0693263699639488,1,0,0.08726526637769925,Normal,0
104013,50,0,103539,105866,3,53.21183034311026,3,-76.7949528180453,57.258801431532,1.6536024060906032,204.76768384076013,378,377,0.016230573564453565,1,0,0.07840060224145692,Normal,0
104014,150,0,103990,104062,2,59.82914510612468,1,-61.012635107262646,94.6927096742389,6.370685758949708,106.0652581972336,403,304,24.479006544481102,10,0,0.5431225013782887,DoS,1
104015,200,0,104825,104842,4,43.12504675770641,0,-71.38103126603885,40.97950401108156,3.1656455984130067,181.55106488934257,247,243,1.2959437587875517,2,0,0.056304205557154055,Normal,0
104016,100,0,101555,101597,6,60.35106573174298,0,-69.03341950693657,31.968414281860962,3.0207535032037196,190.31283281108077,126,104,17.126885367736993,7,0,0.0632943404632795,Grayhole,1
104017,150,0,101981,101008,2,54.98851499141024,2,-73.33921529230456,55.000040853228626,5.433344571527597,213.6484686616941,231,229,0.4383397127143803,1,0,0.07286317940019593,Normal,0
104018,100,0,103140,101158,4,56.94290661341727,4,-71.57385385612925,43.70375412376906,7.525181179219249,265.34524208161287,432,424,1.6413357373060393,2,0,0.07479239554001497,Normal,0
104019,200,0,104384,103567,4,42.90288421269739,4,-67.92470772894703,126.48628450529925,5.768976956586799,92.78382294013673,362,360,0.38535258672449957,11,0,0.5572616681846695,Flooding,1
104020,100,0,103980,105026,5,47.07420770712945,4,-64.32319801497263,47.13860914509369,4.5301812723153505,228.156769975467,377,372,1.2661094053582818,0,0,0.09908590249810677,Normal,0
104021,200,0,101793,104820,5,61.446682912142855,4,-68.29552625208665,47.105026018943484,2.2974831156331987,264.2940453456558,240,236,1.456062931485963,2,0,0.06488895006475633,Normal,0
104022,200,1,104022,103207,6,65.22765686801097,4,-68.2715692851255,46.499015359137175,5.68204500952444,50.309281710318785,450,130,71.0557233158851,25,0,0.11389003027743069,Blackhole,1
104023,100,1,104023,102113,1,62.67079350747077,4,-70.2410961940126,54.623269160859664,7.439446399681575,220.5372023145566,101,99,1.3757497594098156,0,0,0.10991425835407384,Normal,0
104024,50,0,105148,103427,6,47.020151196222464,3,-65.90447128789754,55.266451500730184,7.0210615447668605,182.85013664934246,163,161,1.2068170396790714,2,0,0.10438435075878258,Normal,0
104025,100,0,103002,103269,1,35.66264290768728,1,-66.21892073007443,61.726346868228276,7.377263014579945,185.9902561475161,172,170,0.9394600311719806,3,0,0.06116545515913291,Normal,0
104026,200,1,104026,103909,4,54.83903211466592,1,-74.72901959541724,51.00062066691119,14.827025998619803,237.42020213146978,154,133,13.387042096483917,0,0,0.08196423546833347,DataError,1
104027,50,0,101897,105444,6,47.895169193879774,2,-80.20634396966213,100.4534251658042,4.374868231883688,45.35845607372111,114,86,24.545107599329455,9,0,0.372784863496733,DoS,1
104028,150,0,103965,105439,2,50.61743681542137,2,-73.33624518577952,59.11649314054942,5.915891328203993,45.88137651717995,78,36,53.49841781904502,16,0,0.09535490934457644,Blackhole,1
104029,200,0,103113,103406,1,34.03770796623594,4,-67.96036366684021,138.35882910720548,2.647160316388344,85.81250414393615,175,129,26.05117243821591,9,0,0.6855135806145857,DoS,1
104030,100,0,104661,101531,2,27.481323476436526,0,-78.47653673081923,53.15529637829398,8.67509100764537,185.08046162259194,477,470,1.4081699769155347,3,0,0.08424680836284752,Normal,0
104031,150,1,104031,105279,1,43.3952098617265,1,-69.302282532386,46.27293741896497,4.358202004389034,201.60192669268332,395,390,1.1057860325486755,1,0,0.08502295353158339,Normal,0
104032,50,0,103851,102501,1,74.8617938365484,4,-68.82490765157188,104.54894402842773,6.593425120042584,94.53021079886378,123,121,1.2218864793218673,12,0,0.4865804059884903,Flooding,1
104033,50,0,101396,103041,2,45.436440726478914,1,-65.08039627213601,47.56165156585977,5.529025873631282,207.8638232615078,319,315,1.140980865696337,0,0,0.06909711211877818,Normal,0
104034,200,0,103594,102982,5,52.20133908153378,0,-70.87773564618178,48.11683681777237,2.9090596507271393,207.0208757891929,160,159,0.22438671581488812,2,0,0.034794701963870564,Normal,0
104035,50,0,102469,103621,4,49.110664485352814,4,-77.6450453124601,46.7127605125681,6.397481498538829,171.1190219670377,219,217,0.5837188270883658,1,0,0.08185697937925783,Normal,0
104036,100,1,104036,104041,1,57.62967060010031,0,-79.45453505292846,76.49752516287546,5.328699526929974,175.0679894156146,209,209,0.0,2,0,0.07587792993376967,Normal,0
104037,200,0,104548,104420,3,42.825116422166275,4,-75.30963056213783,56.183352576970115,4.252522161026918,209.35252799166395,308,305,0.8561767380039252,0,0,0.0731093945253932,SMS,1
104038,100,0,101851,101702,1,47.248152372579156,2,-64.18645809212427,48.50009633900913,5.081360778805347,199.14758003372512,357,355,0.28131952120666026,1,0,0.10208056623480453,Normal,0
104039,250,0,105055,101863,1,49.33809552874244,4,-70.35871933470764,51.803085707336564,3.691322138929841,222.28680240596768,89,88,0.8478101189457103,0,0,0.11974630714458617,Normal,0
104040,250,0,105691,104531,3,50.55431620622478,2,-73.49016930916345,58.594422345792445,5.626753786885447,281.11193232606104,161,160,0.5483255065891077,0,0,0.08171987027001797,Normal,0
104041,100,0,104866,105910,2,44.65769441589213,3,-74.4786198584483,44.62990303978901,3.6899309708468016,126.01516464235849,378,374,0.9245672393051795,1,0,0.08212220244365788,SMS,1
104042,50,0,104457,104123,1,45.07452367126643,3,-66.68820735835983,63.95817622277863,3.952361935818532,323.0714740045625,370,367,0.6185402975463521,1,0,0.09816514656361805,Normal,0
104043,200,0,105794,102442,7,42.184603656663185,3,-77.76138114656985,62.494601327221176,5.20423851175213,204.13854313761456,308,306,0.5166575215368476,1,0,0.0999194497952662,Normal,0
104044,100,0,101927,104232,2,70.62316420494841,2,-73.17335561480168,49.56546860417803,6.699451313689564,155.32189580669802,113,79,29.323929201981738,7,0,0.07336051524280865,Grayhole,1
104045,50,0,104367,104366,4,42.52391220446924,3,-76.72771041934925,48.0287090181413,6.273826044864413,119.8230680359827,402,304,24.194309684313534,7,0,0.0432181145478146,Grayhole,1
